img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_5831633AmericaFrontccc.jpg,The Sims 2,GBA,Simulation,Electronic Arts,Maxis,,0.39,0.28,,0.1,0.01,2005-10-24,
/games/boxart/full_3706167JapanFrontccc.jpg,Tokimeki Memorial 2,PS,Simulation,Konami,KCET,,0.39,,0.36,,0.03,1999-11-25,
/games/boxart/full_family-fishing_280JapanFront.jpg,Fishing Resort,Wii,Sports,Xseed Games,Bandai Namco Games,,0.39,0.14,0.25,,0.01,2011-11-22,
/games/boxart/full_2106494AmericaFrontccc.jpg,Hooked! Again: Real Motion Fishing,Wii,Sports,Aksys Games,SIMS,,0.39,0.36,,0,0.03,2009-11-03,
/games/boxart/704498ccc.jpg,Tiger Woods PGA Tour 08,PS2,Sports,Electronic Arts,EA Salt Lake,,0.39,0.19,,0.15,0.05,2007-08-28,
/games/boxart/full_7247314JapanFrontccc.jpg,Super Famista 3,SNES,Sports,Namco,Namco,,0.39,,0.39,,,1994-03-04,
/games/boxart/full_5550558AmericaFrontccc.jpg,SpongeBob's Truth or Square (US sales),Wii,Action,THQ,Heavy Iron Studios,,0.39,0.38,,0.01,,2009-10-26,
/games/boxart/full_1783323AmericaFrontccc.jpg,SpongeBob's Truth or Square (US sales),PSP,Action,THQ,Heavy Iron Studios,,0.39,0.39,,0,,2009-10-26,
/games/boxart/full_4099627AmericaFrontccc.jpg,Farming Simulator 2013,X360,Simulation,Focus Home Interactive,Giants Software,3,0.39,0.22,0,0.13,0.03,2013-11-19,2018-01-06
/games/boxart/full_4322397JapanFrontccc.jpg,Fire Emblem: Fuuin no Tsurugi,GBA,Role-Playing,Nintendo,Intelligent Systems,,0.39,,0.39,,,2002-03-29,
/games/boxart/full_9707627JapanFrontccc.jpg,Super Fire ProWrestling,SNES,Fighting,Human Entertainment,Human Club,,0.39,,0.39,,0,1991-12-20,
/games/boxart/full_1295972AmericaFrontccc.jpg,NASCAR Heat,PS,Racing,Hasbro Interactive,Monster Games Inc.,,0.39,0.22,,0.15,0.03,2000-11-06,
/games/boxart/full_7203786AmericaFrontccc.jpg,Just Dance 2014,PS3,Music,Ubisoft,Ubisoft Paris,7.8,0.39,0.17,,0.15,0.07,2013-10-08,2018-03-08
/games/boxart/7447265ccc.jpg,Laser Blast,2600,Action,Activision,Activision,,0.39,0.37,,0.02,0,1981-03-01,
/games/boxart/full_red-faction-armageddon_997AmericaFront.jpg,Red Faction: Armageddon,X360,Shooter,THQ,Volition Inc.,7.1,0.39,0.18,0.01,0.16,0.04,2011-06-07,
/games/boxart/483285ccc.gif,Karaoke Revolution Presents American Idol Encore,PS2,Misc,Konami,Blitz Games,,0.39,0.19,,0.15,0.05,2008-02-05,
/games/boxart/full_9592489AmericaFrontccc.jpg,MotoGP 08,PS3,Racing,Capcom,MileStone Inc.,,0.39,0.07,,0.24,0.08,2008-10-28,
/games/boxart/full_6414176AmericaFrontccc.jpg,Condemned 2: Bloodshot,PS3,Shooter,Sega,Monolith Productions,8.4,0.39,0.17,,0.16,0.06,2008-03-11,
/games/boxart/full_8956264AmericaFrontccc.jpg,Little Nightmares,PS4,Platform,Namco Bandai Games,Tarsier Studios,,0.39,0.18,0.02,0.12,0.06,2017-04-28,2019-02-20
/games/boxart/full_2660153AmericaFrontccc.jpg,Star Wars The Clone Wars: Republic Heroes,X360,Action,LucasArts,Krome Studios,,0.39,0.18,,0.17,0.04,2009-10-06,
/games/boxart/2720390ccc.jpg,Juiced 2: Hot Import Nights,PS2,Racing,THQ,Juice Games,,0.39,0.19,0.01,0.15,0.05,2007-09-17,
/games/boxart/4334114ccc.jpg,Auto Modellista,PS2,Racing,Capcom,Capcom,,0.39,0.19,,0.15,0.05,2003-03-25,
/games/boxart/3177138ccc.jpg,SSX 3,XB,Sports,EA Sports BIG,EA Canada,,0.39,0.29,,0.08,0.01,2003-10-20,
/games/boxart/full_3334473AmericaFrontccc.jpg,Extreme-G: XG2,N64,Racing,Acclaim Entertainment,Probe Entertainment Limited,,0.39,0.31,,0.07,0,1998-10-07,
/games/boxart/full_6050948JapanFrontccc.jpg,Mobile Suit Gundam: Lost War Chronicles,PS2,Shooter,Bandai,Bandai,,0.39,,0.39,,,2002-08-01,
/games/boxart/full_6155598AmericaFrontccc.jpg,The House of The Dead III,XB,Shooter,Sega,Wow Entertainment,6.8,0.39,0.29,,0.08,0.01,2002-10-24,
/games/boxart/6157859ccc.jpg,NBA Live 09,PS2,Sports,Electronic Arts,EA Canada,,0.39,0.32,0.01,0.01,0.05,2008-10-07,
/games/boxart/7044379ccc.gif,Tom Clancy's Ghost Recon 2: Summit Strike,XB,Shooter,Ubisoft,Red Storm Entertainment,,0.39,0.29,,0.08,0.01,2005-08-02,
/games/boxart/7718194ccc.jpg,Blood Omen 2,PS2,Action,Eidos Interactive,Crystal Dynamics,,0.39,0.19,,0.15,0.05,2002-03-21,
/games/boxart/full_3439112AmericaFrontccc.jpg,SpongeBob vs The Big One: Beach Party Cook Off,DS,Adventure,THQ,THQ,,0.39,0.24,,0.11,0.04,2009-03-03,
/games/boxart/full_5361641AmericaFrontccc.jpg,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,Adventure,Square Enix,Square Enix,6.7,0.39,0.21,0.08,0.08,0.03,2009-12-26,
/games/boxart/full_4868660AmericaFrontccc.jpg,Thrasher Presents: Skate and Destroy,PS,Sports,Rockstar Games,Z-Axis,,0.39,0.22,,0.15,0.03,1999-10-31,
/games/boxart/7800443ccc.jpg,NBA Live 09,PSP,Sports,Electronic Arts,EA Canada,6.1,0.39,0.23,0.03,0.07,0.06,2008-10-07,
/games/boxart/full_470183AmericaFrontccc.jpg,Ener-G: Gym Rockets,DS,Sports,Ubisoft,Mud Duck Productions,,0.39,0.36,,,0.03,2008-10-21,
/games/boxart/1313556ccc.jpg,Chibi-Robo! Plug into Adventure!,GC,Adventure,Nintendo,skip Ltd.,7.4,0.39,0.23,0.09,0.06,0.01,2006-02-06,
/games/boxart/full_4753505AmericaFrontccc.jpg,Monster Jam: Urban Assault,DS,Racing,Activision,Torus Games,,0.39,0.36,,0,0.03,2008-10-28,
/games/boxart/full_3507131AmericaFrontccc.png,Batman: Arkham VR,PS4,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,,0.39,0.32,,,0.07,2016-10-11,
/games/boxart/8798344ccc.jpg,Disney's Brother Bear,GBA,Action,THQ,Vicarious Visions,,0.39,0.28,,0.1,0.01,2003-11-04,
/games/boxart/full_8063156AmericaFrontccc.jpg,Ultimate Spider-Man,XB,Action,Activision,Treyarch,,0.39,0.26,,0.11,0.02,2005-09-22,
/games/boxart/full_4676378AmericaFrontccc.jpg,Fantastic Four: Rise of the Silver Surfer,PS2,Action,2K Games,7 Studios,,0.39,0.19,,0.15,0.05,2007-06-15,
/games/boxart/full_harry-potter-and-the-deathly-hallows-part-1_1AmericaFront.jpg,Harry Potter and the Deathly Hallows - Part 1,PS3,Action,Electronic Arts,EA Bright Light,,0.39,0.13,,0.2,0.07,2010-11-09,
/games/boxart/3277247ccc.jpg,All-Star Baseball 2000,N64,Sports,Acclaim Entertainment,Iguana Entertainment,,0.39,0.36,,0.03,0,1999-03-31,
/games/boxart/full_1933747AmericaFrontccc.jpg,Airlock,2600,Action,Data Age,Data Age,,0.39,0.36,,0.02,0,1982-01-01,
/games/boxart/full_7208237AmericaFrontccc.jpg,Metal Gear Solid: Snake Eater 3D,3DS,Action-Adventure,Konami Digital Entertainment,Konami Computer Entertainment Japan,7.9,0.39,0.15,0.1,0.12,0.02,2012-02-21,2018-08-05
/games/boxart/full_5808146AmericaFrontccc.jpg,One Piece Unlimited World: Red,3DS,Action-Adventure,Namco Bandai Games,Ganbarion,,0.39,0.05,0.28,0.05,0.01,2014-07-08,2018-10-19
/games/boxart/full_6583380AmericaFrontccc.jpg,Just Dance 2016,PS4,Music,Ubisoft,Ubisoft Paris,,0.39,0.19,,0.13,0.07,2015-10-20,2018-04-05
/games/boxart/full_6104064AmericaFrontccc.jpg,Skylanders Giants,WiiU,Misc,Activision,Unknown,,0.39,0.23,,0.13,0.04,2012-11-18,2018-01-16
/games/boxart/full_9896201AmericaFrontccc.jpg,Zone of the Enders HD Collection,PS3,Action,Konami Digital Entertainment,Kojima Productions,,0.39,0.21,0.09,0.04,0.05,2012-10-30,2018-01-28
/games/boxart/full_6301331AmericaFrontccc.jpg,Madden NFL 2005,GBA,Sports,EA Sports,Exient Entertainment,,0.39,0.28,,0.1,0.01,2004-08-09,
/games/boxart/full_9953706AmericaFrontccc.jpg,Dancing with the Stars: We Dance!,DS,Misc,Activision,Zoe Mode,,0.39,0.36,,,0.03,2008-10-21,
/games/boxart/full_combat-of-giants-dinosaurs-3d_117AmericaFront.jpg,Combat of Giants: Dinosaurs 3D,3DS,Strategy,Ubisoft,Ubisoft,4.3,0.39,0.25,0.05,0.07,0.03,2011-03-22,
/games/boxart/full_1911480AmericaFrontccc.jpg,Are You Smarter than a 5th Grader? Make the Grade,DS,Misc,THQ,THQ,,0.39,0.36,,,0.03,2008-10-20,
/games/boxart/full_7866862AmericaFrontccc.jpg,Advance Wars: Dual Strike,DS,Strategy,Nintendo,Intelligent Systems,9,0.39,0.3,0.04,0.03,0.03,2005-08-22,
/games/boxart/full_get-fit-with-mel-b_10AmericaFront.jpg,Get Fit with Mel B,PS3,Sports,Deep Silver,Lightning Fish,,0.39,0.15,,0.16,0.07,2010-10-20,
/games/boxart/1921255ccc.jpg,Robert Ludlum's The Bourne Conspiracy,PS3,Action,Sierra Entertainment,High Moon Studios,7.6,0.39,0.18,,0.14,0.06,2008-06-03,
/games/boxart/1617742ccc.jpg,Hitman: Blood Money,X360,Action,Eidos Interactive,IO Interactive,8.1,0.39,0.29,0.01,0.06,0.03,2006-05-30,
/games/boxart/9441909ccc.jpg,Ice Age 2: The Meltdown,PS2,Platform,Vivendi Games,Eurocom Entertainment Software,7.4,0.39,0.19,,0.15,0.05,2006-03-14,
/games/boxart/3870479ccc.jpg,Silent Hill: Homecoming,PS3,Action,Konami,Double Helix Games,7.4,0.39,0.18,,0.15,0.06,2008-09-30,
/games/boxart/full_7194225PALFrontccc.jpg,GRID 2,PS3,Misc,Codemasters,Unknown,,0.38,0.07,0.01,0.25,0.06,2013-05-28,
/games/boxart/full_6525017AmericaFrontccc.jpg,Super Soccer,SNES,Sports,Nintendo,Human Entertainment,,0.38,,0.38,,,1992-05-01,
/games/boxart/full_918181AmericaFrontccc.jpg,Junior Classic Games,DS,Misc,Take-Two Interactive,Uacari,,0.38,0.26,,0.09,0.03,2009-11-03,
/games/boxart/9429475ccc.jpg,Diner Dash: Sizzle & Serve,DS,Puzzle,Eidos Interactive,GameLab / PlayFirst,,0.38,0.33,,0.02,0.03,2007-05-23,
/games/boxart/full_6448257PALFrontccc.jpg,Dance Party: Pop Hits,Wii,Misc,Nordic Games,Broadsword Interactive,,0.38,,,0.36,0.02,2009-05-08,
/games/boxart/full_7428506AmericaFrontccc.jpg,Scribblenauts: Unlimited,WiiU,Puzzle,Warner Bros. Interactive Entertainment,5TH Cell,7,0.38,0.25,,0.1,0.04,2012-11-18,2018-01-02
/games/boxart/8490939ccc.jpg,SSX 3,GC,Sports,EA Sports BIG,EA Canada,9.5,0.38,0.29,,0.08,0.01,2003-10-20,
/games/boxart/3928031ccc.jpg,Silent Scope,PS2,Shooter,Konami,KCET,,0.38,0.19,,0.15,0.05,2000-10-23,
/games/boxart/full_6616004AmericaFrontccc.jpg,Turok: Evolution,GC,Shooter,Acclaim Entertainment,Acclaim Studios Austin,7.4,0.38,0.3,,0.08,0.01,2002-08-31,
/games/boxart/full_8120924AmericaFrontccc.jpg,Wolfenstein: The New Order,X360,Shooter,Bethesda Softworks,MachineGames,,0.38,0.18,,0.17,0.03,2014-05-20,2019-03-25
/games/boxart/4926828ccc.jpg,San Francisco Rush: Extreme Racing,PS,Racing,Midway Games,Climax Entertainment,,0.38,0.21,,0.15,0.03,1998-02-28,
/games/boxart/full_9687122AmericaFrontccc.jpg,Doom (2016),PC,Shooter,Bethesda Softworks,id Software,,0.38,0.11,,0.24,0.03,2016-05-13,2018-01-14
/games/boxart/full_6911897JapanFrontccc.jpg,Dai-4-Ji Super Robot Taisen,SNES,Strategy,Banpresto,Banpresto,,0.38,,0.38,,,1995-03-17,
/games/boxart/5958282ccc.jpg,Risk: Global Domination,PS2,Strategy,Atari,Cyberlore Studios,,0.38,0.19,,0.15,0.05,2003-11-05,
/games/boxart/full_6774430JapanFrontccc.jpg,SD Gundam G Generation-F,PS,Strategy,Bandai,Bandai,,0.38,,0.36,,0.02,2000-08-03,
/games/boxart/full_2184817JapanFrontccc.jpg,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,Strategy,Bandai,Bandai,,0.38,,0.38,,,2002-05-02,
/games/boxart/full_4981354AmericaFrontccc.jpg,EyeToy Play 2,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,,0.38,0.18,,0.14,0.05,2005-08-16,
/games/boxart/full_sesame-street-elmos-a-to-zoo-adventure_10AmericaFront.jpg,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,Misc,Warner Bros. Interactive,Black Lantern Studios,,0.38,0.35,,,0.03,2010-10-20,
/games/boxart/full_9360440AmericaFrontccc.jpg,ESPN Extreme Games,PS,Sports,Sony Computer Entertainment,Sony Interactive Studios America,,0.38,0.11,0.17,0.08,0.03,1995-01-01,
/games/boxart/6786080ccc.jpg,Puppy Palace,DS,Simulation,Ubisoft,Ubisoft,,0.38,0.35,,,0.03,2008-02-05,
/games/boxart/full_6393233AmericaFrontccc.jpg,Persona 4: Dancing All Night,PSV,Music,Atlus,Dingo Inc.,,0.38,0.12,0.16,0.04,0.05,2015-09-29,2018-05-31
/games/boxart/full_2151884AmericaFrontccc.jpg,Just Dance 2016,XOne,Music,Ubisoft,Ubisoft Paris,,0.38,0.3,,0.04,0.04,2015-10-20,2018-04-05
/games/boxart/full_4035771JapanFrontccc.jpg,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,Misc,Unknown,Capcom,8.1,0.38,,0.38,,,2014-01-01,2018-01-04
/games/boxart/full_4527253AmericaFrontccc.jpg,Dance Dance Revolution Ultramix 3,XB,Simulation,Konami,Konami Computer Entertainment Hawaii,,0.38,0.28,,0.08,0.01,2005-11-15,
/games/boxart/full_8865211AmericaFrontccc.jpg,Imagine: Party Babyz,Wii,Simulation,Ubisoft,Visual Impact,,0.38,0.33,,0.02,0.03,2008-11-11,
/games/boxart/full_7323743AmericaFrontccc.jpg,Paws & Claws: Pampered Pets,DS,Simulation,THQ,Radon Labs GmbH,,0.38,0.35,,,0.03,2009-01-05,
/games/boxart/full_9014021AmericaFrontccc.jpg,Petz Rescue: Wildlife Vet,DS,Simulation,Ubisoft,Virtual Toys / Lexis Numerique,,0.38,0.35,,0,0.03,2008-10-28,
/games/boxart/full_4842843JapanFrontccc.jpg,Tokimeki Memorial: Forever with You,SAT,Simulation,Konami,Konami,,0.38,,0.38,,,1996-07-19,
/games/boxart/full_7821585AmericaFrontccc.jpg,Tropico 5,PS4,Simulation,Kalypso Media,Haemimont Games,,0.38,0.07,0.08,0.18,0.05,2015-04-28,2018-08-20
/games/boxart/full_5728704AmericaFrontccc.jpg,Just Dance 4,WiiU,Music,Ubisoft,Ubisoft,,0.38,0.21,,0.14,0.03,2012-11-18,2018-01-31
/games/boxart/4125504ccc.jpg,Triple Play 97,PS,Sports,Electronic Arts,EA Sports,,0.38,0.21,,0.15,0.03,1996-06-24,
/games/boxart/full_5708975AmericaFrontccc.jpg,FIFA 13,PSP,Sports,EA Sports,EA Canada,,0.38,0.06,0.02,0.22,0.08,2012-09-25,2018-04-06
/games/boxart/full_ncaa-football-11_10AmericaFront.jpg,NCAA Football 11,PS2,Sports,EA Sports,EA Tiburon,6.4,0.38,0.19,,0.15,0.05,2010-07-13,
/games/boxart/full_6194843AmericaFrontccc.jpg,Guitar Hero Live,PS3,Music,Activision,FreeStyleGames,,0.38,0.16,,0.16,0.06,2015-10-20,2018-03-15
/games/boxart/full_9231557AmericaFrontccc.jpg,MediEvil II,PS,Adventure,Sony Computer Entertainment,SCEE,,0.38,0.21,,0.14,0.02,2000-04-30,
/games/boxart/full_9401714AmericaFrontccc.jpg,Hatsune Miku: Project Mirai DX,3DS,Misc,Sega,Sega,7.5,0.38,0.2,0.11,0.04,0.03,2015-09-08,2018-05-29
/games/boxart/full_2821425AmericaFrontccc.jpg,MLB 16: The Show,PS3,Sports,Sony Computer Entertainment America,SCE San Diego Studio,,0.38,0.3,,,0.07,2016-03-29,2018-04-20
/games/boxart/full_6589094AmericaFrontccc.jpg,Rayman Legends,XOne,Platform,Ubisoft,Ubisoft Montpellier,,0.38,0.13,,0.22,0.03,2014-02-18,2018-03-20
/games/boxart/full_2460800PALFrontccc.jpg,FIFA 14,PC,Sports,EA Sports,EA Canada,,0.38,0.01,,0.35,0.02,2013-09-24,2018-09-15
/games/boxart/full_8507485AmericaFrontccc.jpg,Cabela's Dangerous Hunts 2009,Wii,Sports,Activision,Activision,,0.38,0.35,,,0.03,2008-09-23,
/games/boxart/full_pro-evolution-soccer-2011-3d_374AmericaFront.jpg,Pro Evolution Soccer 2011 3D,3DS,Sports,Konami,Konami,7.5,0.38,0.11,0.11,0.13,0.02,2011-03-25,
/games/boxart/full_2020824AmericaFrontccc.jpg,Naruto: Clash of Ninja Revolution 2,Wii,Fighting,Tomy Corporation,8ing/Raizing,,0.38,0.34,,0.02,0.03,2008-10-21,
/games/boxart/9954632ccc.jpg,Hunter: The Reckoning,XB,Action,Interplay,High Voltage Software,7.8,0.38,0.28,,0.08,0.01,2002-05-21,
/games/boxart/1237275ccc.jpg,Marvel: Ultimate Alliance,PS3,Role-Playing,Activision,Raven Software,7.7,0.38,0.33,,0.02,0.03,2006-11-17,
/games/boxart/full_2056353JapanFrontccc.jpg,Shin Megami Tensei: Devil Summoner,SAT,Role-Playing,Atlus,Atlus Co.,,0.38,,0.38,,,1995-12-25,
/games/boxart/full_9384514AmericaFrontccc.jpg,Lego Marvel Super Heroes: Universe in Peril,DS,Action,Warner Bros. Interactive Entertainment,TT Fusion,,0.38,0.22,,0.13,0.03,2013-10-22,2018-01-04
/games/boxart/full_saints-row-the-third_377AmericaFront.jpg,Saints Row: The Third,PC,Action,THQ,Volition Inc.,8.3,0.38,0.16,,0.16,0.05,2011-11-15,
/games/boxart/517187ccc.jpg,Ninja: Shadow of Darkness,PS,Action,Eidos Interactive,Unknown,,0.38,0.21,,0.14,0.02,1998-09-30,
/games/boxart/full_1807156AmericaFrontccc.png,Iron Man 2,PSP,Action,Sega,"Sega Studios, San Francisco",,0.38,0.18,,0.13,0.08,2010-05-04,
/games/boxart/full_6575140AmericaFrontccc.jpg,Wario Land II (GBC),GB,Platform,Nintendo,Nintendo R&D1,,0.38,,0.38,,,1999-03-02,
/games/boxart/5799436ccc.jpg,Hangman,2600,Puzzle,Atari,Atari,,0.38,0.35,,0.02,0,1978-01-01,
/games/boxart/5441628ccc.jpg,Sega Superstars Tennis,PS2,Sports,Sega,Sumo Digital,6.9,0.38,0.1,,0,0.28,2008-03-18,
/games/boxart/8787894ccc.jpg,The Dog Island,Wii,Adventure,Ubisoft,Yuke's Media Creations,,0.38,0.34,,0.01,0.03,2008-05-06,
/games/boxart/8038336ccc.jpg,Harry Potter and the Prisoner of Azkaban,GC,Adventure,Electronic Arts,Electronic Arts,,0.38,0.29,,0.08,0.01,2004-06-02,
/games/boxart/4334775ccc.jpg,NFL GameDay 2002,PS2,Sports,Sony Computer Entertainment,Red Zone Entertainment,,0.38,0.19,,0.15,0.05,2001-12-03,
/games/boxart/4282689ccc.jpg,Brunswick Pro Bowling,Wii,Sports,Crave Entertainment,Point of View,,0.38,0.35,,0.01,0.03,2007-08-21,
/games/boxart/full_123565AmericaFrontccc.jpg,Tamagotchi Connection: Corner Shop 3,DS,Simulation,Namco Bandai,NanaOn-Sha,,0.38,0.06,0.31,0,0.01,2008-06-17,
/games/boxart/7251262ccc.jpg,Mercenaries 2: World in Flames,PS2,Shooter,Electronic Arts,Pi Studios,,0.38,0.21,0,0,0.17,2008-08-31,
/games/boxart/full_7321952AmericaFrontccc.jpg,Final Fantasy Adventure,GB,Adventure,Square,Square,9,0.38,,0.38,,,1991-11-01,
/games/boxart/full_6493989AmericaFrontccc.jpg,Madagascar: Escape 2 Africa,PS2,Action,Activision,Idol Minds,,0.38,0.12,,0,0.26,2008-11-04,
/games/boxart/full_scooby-doo-and-the-spooky-swamp_6AmericaFront.jpg,Scooby-Doo! and the Spooky Swamp,DS,Action,Warner Bros. Interactive,Torus Games,,0.38,0.25,,0.1,0.03,2010-09-14,
/games/boxart/1702919ccc.jpg,Gravitar,2600,Action,Atari,Atari,,0.38,0.35,,0.02,0,1983-01-01,
/games/boxart/full_1785929JapanFrontccc.jpg,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,Racing,Human Entertainment,Human Entertainment,,0.38,,0.36,,0.03,1998-06-25,
/games/boxart/full_9190011AmericaFrontccc.jpg,Virtua Tennis 2009,PS3,Sports,Sega,Sumo Digital,6.6,0.38,0.09,,0.22,0.06,2009-06-09,
/games/boxart/114245ccc.jpg,Pokémon Channel,GC,Adventure,Nintendo,Ambrella,5.2,0.38,0.24,0.07,0.06,0.01,2003-12-01,
/games/boxart/full_5063764AmericaFrontccc.jpg,Dancing with the Stars: We Dance!,Wii,Misc,Activision,Zoe Mode,,0.38,0.35,,,0.03,2008-10-21,
/games/boxart/full_ghost-trick-phantom-detective_1AmericaFront.jpg,Ghost Trick: Phantom Detective,DS,Adventure,Capcom,Capcom,8.2,0.38,0.17,0.12,0.08,0.02,2011-01-11,
/games/boxart/full_5142219AmericaFrontccc.jpg,Dora The Explorer: Dora Saves the Snow Princess,PS2,Platform,2K Play,High Voltage Software,,0.38,0.19,,0.15,0.05,2008-10-27,
/games/boxart/9445326ccc.jpg,Disney's Lilo & Stitch 2: Hamsterveil Havoc,GBA,Action,Buena Vista,Climax,,0.38,0.27,,0.1,0.01,2004-10-12,
/games/boxart/full_4688354JapanFrontccc.jpg,Mobile Suit Gundam version 2.0,PS,Action,Bandai,Unknown,,0.38,,0.36,,0.02,1996-03-29,
/games/boxart/full_2316135AmericaFrontccc.jpg,The Incredible Hulk,PS2,Action,Sega,Edge of Reality,,0.38,0.32,,0.01,0.05,2008-06-05,
/games/boxart/5833354ccc.jpg,NBA 2K7,PS3,Sports,2K Sports,Visual Concepts,8.1,0.38,0.3,,0.04,0.03,2006-11-13,
/games/boxart/6549170ccc.jpg,Tiger Woods PGA Tour 08,PSP,Sports,Electronic Arts,EA Tiburon,7.5,0.38,0.14,,0.15,0.09,2007-08-28,
/games/boxart/full_2378713AmericaFrontccc.jpg,NCAA Final Four 2000,PS,Sports,989 Sports,989 Sports,,0.38,0.21,,0.14,0.02,1999-10-31,
/games/boxart/full_334308PALFrontccc.jpg,FIFA 13,PC,Sports,EA Sports,EA Canada,,0.38,0.02,,0.32,0.04,2012-09-25,2018-04-06
/games/boxart/547951ccc.jpg,Yoshi Touch & Go,DS,Platform,Nintendo,Nintendo EAD,,0.38,0.34,,0.02,0.03,2005-03-14,
/games/boxart/full_monster-jam-2011_2AmericaFront.jpg,Monster Jam: Path of Destruction,DS,Racing,Activision,Virtuos,,0.38,0.34,,0,0.03,2010-11-09,
/games/boxart/full_23597AmericaFrontccc.jpg,FlatOut,PS2,Racing,Empire Interactive,Bugbear Entertainment,,0.38,0.19,,0.15,0.05,2005-07-12,
/games/boxart/4754321ccc.jpg,MX vs. ATV Untamed,PS2,Racing,THQ,Rainbow Studios,,0.38,0.32,,0.01,0.05,2007-12-17,
/games/boxart/763852ccc.gif,Rogue Trip: Vacation 2012,PS,Racing,GT Interactive,SingleTrac,,0.38,0.21,,0.14,0.02,1998-09-30,
/games/boxart/full_3362640AmericaFrontccc.jpg,Need for Speed: Nitro,DS,Racing,Electronic Arts,EA Montreal,7.2,0.38,0.21,,0.13,0.04,2009-11-02,
/games/boxart/full_moto-racer-world-tour_456AmericaFront.jpg,Moto Racer World Tour,PS,Racing,Infogrames,Delphine Software International,,0.38,0.21,,0.14,0.02,2000-11-06,
/games/boxart/9187676ccc.jpg,Jam Sessions: Sing and Play Guitar (US sales),DS,Misc,Ubisoft,Plato,,0.38,0.38,,0,,2007-09-11,
/games/boxart/5643852ccc.jpg,Bratz: Rock Angelz,PS2,Misc,THQ,Blitz Games,,0.38,0.19,,0.15,0.05,2005-10-06,
/games/boxart/full_9825083AmericaFrontccc.jpg,ESPN College Hoops 2K5,XB,Sports,Sega,Visual Concepts,,0.38,0.29,,0.08,0.01,2004-11-17,
/games/boxart/full_515391AmericaFrontccc.jpg,The Cat in the Hat,GBA,Platform,Jack of All Games,NewKidCo,,0.38,0.27,,0.1,0.01,2005-04-26,
/games/boxart/full_raving-rabbids-travel-in-time-3d_943AmericaFront.jpg,Raving Rabbids: Travel in Time 3D,3DS,Platform,Ubisoft,Ubisoft Paris,5.8,0.38,0.11,,0.24,0.04,2011-04-10,2018-01-20
/games/boxart/full_9566402AmericaFrontccc.jpg,Ice Age: Dawn of the Dinosaurs,DS,Platform,Activision,Artificial Mind and Movement,5,0.38,0.2,,0.15,0.04,2009-06-30,
/games/boxart/full_3787211AmericaFrontccc.jpg,Metal Gear Solid HD Collection,X360,Action,Konami,Bluepoint Games,9.2,0.38,0.25,,0.1,0.03,2011-11-08,
/games/boxart/full_498443PALFrontccc.jpg,Wii Sports Club,WiiU,Sports,Nintendo,Nintendo,6.7,0.38,0.17,0.04,0.14,0.03,2014-07-25,2018-03-14
/games/boxart/full_6399610AmericaFrontccc.jpg,NCAA Football 08,PS3,Sports,Electronic Arts,EA Tiburon,,0.38,0.35,,,0.03,2007-07-17,
/games/boxart/full_7004960PALFrontccc.jpg,Peppa Pig: The Game,Wii,Misc,Pinnacle,Asylum Entertainment,,0.38,,,0.34,0.03,2009-12-04,
/games/boxart/38459ccc.jpg,Evil Dead: Fistfull of Boomstick,PS2,Action,THQ,VIS Entertainment,,0.38,0.19,,0.15,0.05,2003-05-20,
/games/boxart/full_5105472AmericaFrontccc.jpg,Grandia Xtreme,PS2,Role-Playing,Enix,Game Arts,6.7,0.38,0.07,0.25,0.05,0.02,2002-09-30,
/games/boxart/3663365ccc.jpg,Looney Tunes: Acme Arsenal,PS2,Action,Warner Bros. Interactive,Red Tribe,,0.38,0.19,,0.15,0.05,2007-10-09,
/games/boxart/159107ccc.gif,Ice Age,GBA,Action,Ubisoft,A2M,4.2,0.38,0.27,,0.1,0.01,2002-03-18,
/games/boxart/full_8153112AmericaFrontccc.jpg,Headhunter,PS2,Action,Sega,Amuze,,0.38,0.19,,0.15,0.05,2002-05-09,
/games/boxart/full_wipeout-2048_863AmericaFront.jpg,Wipeout 2048,PSV,Racing,Sony Computer Entertainment,Studio Liverpool,,0.38,0.13,,0.19,0.06,2012-02-15,
/games/boxart/full_9454630AmericaFrontccc.jpg,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,Fighting,Namco Bandai,CyberConnect2,,0.38,0.13,0.19,0.04,0.03,2010-05-11,
/games/boxart/full_9174019AmericaFrontccc.jpg,Marvel Nemesis: Rise of the Imperfects,GC,Fighting,Electronic Arts,Nihilistic Software,6,0.38,0.3,,0.08,0.01,2005-09-20,
/games/boxart/full_wwe-smackdown-vs-raw-2011_7AmericaFront.jpg,WWE SmackDown vs. Raw 2011,PS2,Fighting,THQ,JAKKS Pacific,,0.38,0.24,,0.07,0.07,2010-10-26,
